ID,Date,Points,Source
49, 2025-02-13 08:49:27,5,Tischtennis_49.csv
49, 2025-02-13 08:49:31,1,Tischtennis_49.csv
49, 2025-02-13 08:49:32,1,Tischtennis_49.csv
49, 2025-02-13 08:49:38,8,Tischtennis_49.csv
49, 2025-02-13 08:49:44,3,Tischtennis_49.csv
49, 2025-02-13 08:49:52,6,Tischtennis_49.csv
49, 2025-02-13 08:49:53,1,Tischtennis_49.csv
49, 2025-02-13 08:50:03,15,Tischtennis_49.csv
49, 2025-02-13 08:50:11,15,Tischtennis_49.csv
49, 2025-02-13 08:50:20,14,Tischtennis_49.csv
48, 2025-02-13 08:52:20,1,Tischtennis_48.csv
50, 2025-02-13 08:53:05,1,Tischtennis_50.csv
50, 2025-02-13 08:53:13,2,Tischtennis_50.csv
50, 2025-02-13 08:53:31,1,Tischtennis_50.csv
50, 2025-02-13 08:53:35,2,Tischtennis_50.csv
50, 2025-02-13 08:53:52,5,Tischtennis_50.csv
50, 2025-02-13 08:53:57,2,Tischtennis_50.csv
50, 2025-02-13 08:53:59,1,Tischtennis_50.csv
50, 2025-02-13 08:54:03,1,Tischtennis_50.csv
50, 2025-02-13 08:54:06,1,Tischtennis_50.csv
50, 2025-02-13 08:54:09,1,Tischtennis_50.csv
50, 2025-02-13 08:54:12,1,Tischtennis_50.csv
51, 2025-02-13 08:54:16,2,Tischtennis_51.csv
50, 2025-02-13 08:54:19,1,Tischtennis_50.csv
50, 2025-02-13 08:54:22,2,Tischtennis_50.csv
51, 2025-02-13 08:54:44,1,Tischtennis_51.csv
51, 2025-02-13 08:54:53,1,Tischtennis_51.csv
50, 2025-02-13 08:54:55,2,Tischtennis_50.csv
50, 2025-02-13 08:55:05,1,Tischtennis_50.csv
51, 2025-02-13 08:55:13,5,Tischtennis_51.csv
50, 2025-02-13 08:55:18,1,Tischtennis_50.csv
51, 2025-02-13 08:55:22,2,Tischtennis_51.csv
50, 2025-02-13 08:55:23,3,Tischtennis_50.csv
51, 2025-02-13 08:55:31,3,Tischtennis_51.csv
51, 2025-02-13 08:55:46,1,Tischtennis_51.csv
51, 2025-02-13 08:55:55,1,Tischtennis_51.csv
51, 2025-02-13 08:56:04,2,Tischtennis_51.csv
51, 2025-02-13 08:56:15,2,Tischtennis_51.csv
51, 2025-02-13 08:56:22,2,Tischtennis_51.csv
51, 2025-02-13 08:56:29,1,Tischtennis_51.csv
53, 2025-02-13 08:58:59,1,Tischtennis_53.csv
55, 2025-02-13 09:02:09,3,Tischtennis_55.csv
55, 2025-02-13 09:02:13,2,Tischtennis_55.csv
55, 2025-02-13 09:02:19,3,Tischtennis_55.csv
56, 2025-02-13 09:02:25,2,Tischtennis_56.csv
55, 2025-02-13 09:02:27,1,Tischtennis_55.csv
55, 2025-02-13 09:02:33,2,Tischtennis_55.csv
55, 2025-02-13 09:02:40,2,Tischtennis_55.csv
55, 2025-02-13 09:02:43,2,Tischtennis_55.csv
55, 2025-02-13 09:02:48,1,Tischtennis_55.csv
55, 2025-02-13 09:02:53,2,Tischtennis_55.csv
55, 2025-02-13 09:02:57,2,Tischtennis_55.csv
55, 2025-02-13 09:03:10,3,Tischtennis_55.csv
56, 2025-02-13 09:03:12,1,Tischtennis_56.csv
55, 2025-02-13 09:03:20,1,Tischtennis_55.csv
55, 2025-02-13 09:03:23,3,Tischtennis_55.csv
56, 2025-02-13 09:03:24,1,Tischtennis_56.csv
55, 2025-02-13 09:03:27,2,Tischtennis_55.csv
55, 2025-02-13 09:03:30,1,Tischtennis_55.csv
55, 2025-02-13 09:03:33,2,Tischtennis_55.csv
56, 2025-02-13 09:03:46,2,Tischtennis_56.csv
55, 2025-02-13 09:03:51,1,Tischtennis_55.csv
