ID,Date,Points,Source
47, 2025-02-13 08:49:10,3,TischtennisSeite_47.csv
47, 2025-02-13 08:49:20,1,TischtennisSeite_47.csv
47, 2025-02-13 08:49:26,1,TischtennisSeite_47.csv
47, 2025-02-13 08:49:33,1,TischtennisSeite_47.csv
47, 2025-02-13 08:49:33,1,TischtennisSeite_47.csv
47, 2025-02-13 08:50:09,2,TischtennisSeite_47.csv
47, 2025-02-13 08:50:18,1,TischtennisSeite_47.csv
47, 2025-02-13 08:50:26,2,TischtennisSeite_47.csv
47, 2025-02-13 08:50:26,1,TischtennisSeite_47.csv
47, 2025-02-13 08:50:36,2,TischtennisSeite_47.csv
49, 2025-02-13 08:50:42,2,TischtennisSeite_49.csv
49, 2025-02-13 08:50:54,2,TischtennisSeite_49.csv
49, 2025-02-13 08:50:57,1,TischtennisSeite_49.csv
49, 2025-02-13 08:50:58,1,TischtennisSeite_49.csv
49, 2025-02-13 08:50:59,1,TischtennisSeite_49.csv
47, 2025-02-13 08:51:03,2,TischtennisSeite_47.csv
49, 2025-02-13 08:51:04,1,TischtennisSeite_49.csv
47, 2025-02-13 08:51:10,2,TischtennisSeite_47.csv
47, 2025-02-13 08:51:11,1,TischtennisSeite_47.csv
47, 2025-02-13 08:51:17,1,TischtennisSeite_47.csv
49, 2025-02-13 08:51:18,2,TischtennisSeite_49.csv
49, 2025-02-13 08:51:38,2,TischtennisSeite_49.csv
49, 2025-02-13 08:51:42,1,TischtennisSeite_49.csv
49, 2025-02-13 08:51:49,1,TischtennisSeite_49.csv
49, 2025-02-13 08:51:55,1,TischtennisSeite_49.csv
49, 2025-02-13 08:52:00,1,TischtennisSeite_49.csv
49, 2025-02-13 08:52:29,2,TischtennisSeite_49.csv
49, 2025-02-13 08:52:34,2,TischtennisSeite_49.csv
49, 2025-02-13 08:52:39,1,TischtennisSeite_49.csv
49, 2025-02-13 08:52:48,2,TischtennisSeite_49.csv
49, 2025-02-13 08:52:52,1,TischtennisSeite_49.csv
49, 2025-02-13 08:53:01,1,TischtennisSeite_49.csv
48, 2025-02-13 08:53:04,1,TischtennisSeite_48.csv
49, 2025-02-13 08:53:14,1,TischtennisSeite_49.csv
49, 2025-02-13 08:53:21,1,TischtennisSeite_49.csv
48, 2025-02-13 08:53:33,1,TischtennisSeite_48.csv
50, 2025-02-13 08:55:36,1,TischtennisSeite_50.csv
50, 2025-02-13 08:56:34,1,TischtennisSeite_50.csv
50, 2025-02-13 08:56:37,1,TischtennisSeite_50.csv
51, 2025-02-13 08:56:39,2,TischtennisSeite_51.csv
50, 2025-02-13 08:56:50,1,TischtennisSeite_50.csv
50, 2025-02-13 08:56:53,1,TischtennisSeite_50.csv
50, 2025-02-13 08:57:13,1,TischtennisSeite_50.csv
50, 2025-02-13 08:57:17,1,TischtennisSeite_50.csv
50, 2025-02-13 08:57:20,1,TischtennisSeite_50.csv
51, 2025-02-13 08:57:20,1,TischtennisSeite_51.csv
50, 2025-02-13 08:57:29,1,TischtennisSeite_50.csv
50, 2025-02-13 08:57:33,1,TischtennisSeite_50.csv
50, 2025-02-13 08:57:35,1,TischtennisSeite_50.csv
51, 2025-02-13 08:57:41,1,TischtennisSeite_51.csv
50, 2025-02-13 08:57:52,1,TischtennisSeite_50.csv
51, 2025-02-13 08:57:59,1,TischtennisSeite_51.csv
50, 2025-02-13 08:57:59,1,TischtennisSeite_50.csv
51, 2025-02-13 08:57:59,1,TischtennisSeite_51.csv
50, 2025-02-13 08:58:12,2,TischtennisSeite_50.csv
51, 2025-02-13 08:58:41,1,TischtennisSeite_51.csv
51, 2025-02-13 08:58:50,1,TischtennisSeite_51.csv
51, 2025-02-13 08:59:04,1,TischtennisSeite_51.csv
51, 2025-02-13 08:59:06,1,TischtennisSeite_51.csv
53, 2025-02-13 09:01:59,0,TischtennisSeite_53.csv
55, 2025-02-13 09:04:22,1,TischtennisSeite_55.csv
55, 2025-02-13 09:04:30,1,TischtennisSeite_55.csv
55, 2025-02-13 09:04:33,2,TischtennisSeite_55.csv
55, 2025-02-13 09:04:37,2,TischtennisSeite_55.csv
55, 2025-02-13 09:04:56,1,TischtennisSeite_55.csv
56, 2025-02-13 09:04:58,1,TischtennisSeite_56.csv
55, 2025-02-13 09:05:03,3,TischtennisSeite_55.csv
55, 2025-02-13 09:05:04,1,TischtennisSeite_55.csv
56, 2025-02-13 09:05:17,1,TischtennisSeite_56.csv
55, 2025-02-13 09:05:21,1,TischtennisSeite_55.csv
55, 2025-02-13 09:05:25,2,TischtennisSeite_55.csv
55, 2025-02-13 09:05:29,2,TischtennisSeite_55.csv
55, 2025-02-13 09:05:32,2,TischtennisSeite_55.csv
55, 2025-02-13 09:05:37,3,TischtennisSeite_55.csv
55, 2025-02-13 09:05:45,3,TischtennisSeite_55.csv
55, 2025-02-13 09:05:47,1,TischtennisSeite_55.csv
55, 2025-02-13 09:05:54,1,TischtennisSeite_55.csv
55, 2025-02-13 09:05:59,2,TischtennisSeite_55.csv
55, 2025-02-13 09:06:02,1,TischtennisSeite_55.csv
55, 2025-02-13 09:06:25,1,TischtennisSeite_55.csv
55, 2025-02-13 09:06:32,2,TischtennisSeite_55.csv
55, 2025-02-13 09:06:37,3,TischtennisSeite_55.csv
55, 2025-02-13 09:06:44,1,TischtennisSeite_55.csv
55, 2025-02-13 09:06:48,2,TischtennisSeite_55.csv
55, 2025-02-13 09:06:58,1,TischtennisSeite_55.csv
57, 2025-02-13 09:08:41,1,TischtennisSeite_57.csv
57, 2025-02-13 09:09:04,1,TischtennisSeite_57.csv
57, 2025-02-13 09:09:15,2,TischtennisSeite_57.csv
57, 2025-02-13 09:09:21,1,TischtennisSeite_57.csv
57, 2025-02-13 09:09:25,1,TischtennisSeite_57.csv
57, 2025-02-13 09:09:36,1,TischtennisSeite_57.csv
57, 2025-02-13 09:09:46,2,TischtennisSeite_57.csv
57, 2025-02-13 09:10:13,2,TischtennisSeite_57.csv
57, 2025-02-13 09:10:18,1,TischtennisSeite_57.csv
57, 2025-02-13 09:10:18,1,TischtennisSeite_57.csv
57, 2025-02-13 09:10:24,1,TischtennisSeite_57.csv
57, 2025-02-13 09:10:27,1,TischtennisSeite_57.csv
57, 2025-02-13 09:10:42,1,TischtennisSeite_57.csv
58, 2025-02-13 09:11:31,1,TischtennisSeite_58.csv
58, 2025-02-13 09:13:07,1,TischtennisSeite_58.csv
58, 2025-02-13 09:13:11,1,TischtennisSeite_58.csv
60, 2025-02-13 09:13:12,1,TischtennisSeite_60.csv
60, 2025-02-13 09:13:22,1,TischtennisSeite_60.csv
60, 2025-02-13 09:13:41,2,TischtennisSeite_60.csv
58, 2025-02-13 09:13:42,1,TischtennisSeite_58.csv
58, 2025-02-13 09:13:46,1,TischtennisSeite_58.csv
60, 2025-02-13 09:13:54,1,TischtennisSeite_60.csv
60, 2025-02-13 09:14:13,1,TischtennisSeite_60.csv
60, 2025-02-13 09:14:17,1,TischtennisSeite_60.csv
60, 2025-02-13 09:14:45,2,TischtennisSeite_60.csv
60, 2025-02-13 09:14:50,1,TischtennisSeite_60.csv
60, 2025-02-13 09:14:53,1,TischtennisSeite_60.csv
60, 2025-02-13 09:14:54,1,TischtennisSeite_60.csv
60, 2025-02-13 09:15:02,1,TischtennisSeite_60.csv
60, 2025-02-13 09:15:06,2,TischtennisSeite_60.csv
60, 2025-02-13 09:15:45,1,TischtennisSeite_60.csv
59, 2025-02-13 09:18:30,2,TischtennisSeite_59.csv
59, 2025-02-13 09:18:40,2,TischtennisSeite_59.csv
59, 2025-02-13 09:18:43,2,TischtennisSeite_59.csv
59, 2025-02-13 09:18:50,2,TischtennisSeite_59.csv
59, 2025-02-13 09:18:56,2,TischtennisSeite_59.csv
59, 2025-02-13 09:19:11,1,TischtennisSeite_59.csv
59, 2025-02-13 09:19:20,1,TischtennisSeite_59.csv
59, 2025-02-13 09:19:27,1,TischtennisSeite_59.csv
59, 2025-02-13 09:19:35,3,TischtennisSeite_59.csv
59, 2025-02-13 09:19:46,2,TischtennisSeite_59.csv
59, 2025-02-13 09:19:49,1,TischtennisSeite_59.csv
59, 2025-02-13 09:19:59,1,TischtennisSeite_59.csv
59, 2025-02-13 09:20:02,1,TischtennisSeite_59.csv
59, 2025-02-13 09:20:11,1,TischtennisSeite_59.csv
59, 2025-02-13 09:20:16,1,TischtennisSeite_59.csv
59, 2025-02-13 09:20:31,2,TischtennisSeite_59.csv
2, 2025-02-19 09:59:20,1,TischtennisSeite_2.csv
2, 2025-02-19 09:59:38,1,TischtennisSeite_2.csv
1, 2025-02-19 10:00:18,1,TischtennisSeite_1.csv
1, 2025-02-19 10:00:34,1,TischtennisSeite_1.csv
1, 2025-02-19 10:00:40,1,TischtennisSeite_1.csv
2, 2025-02-19 10:00:40,1,TischtennisSeite_2.csv
2, 2025-02-19 10:00:50,1,TischtennisSeite_2.csv
2, 2025-02-19 10:01:13,1,TischtennisSeite_2.csv
1, 2025-02-19 10:01:29,1,TischtennisSeite_1.csv
1, 2025-02-19 10:02:33,1,TischtennisSeite_1.csv
1, 2025-02-19 10:02:51,1,TischtennisSeite_1.csv
3, 2025-02-19 10:03:27,1,TischtennisSeite_3.csv
3, 2025-02-19 10:03:45,1,TischtennisSeite_3.csv
5, 2025-02-19 10:03:58,1,TischtennisSeite_5.csv
5, 2025-02-19 10:04:05,5,TischtennisSeite_5.csv
4, 2025-02-19 10:04:14,1,TischtennisSeite_4.csv
3, 2025-02-19 10:04:17,1,TischtennisSeite_3.csv
4, 2025-02-19 10:04:18,1,TischtennisSeite_4.csv
4, 2025-02-19 10:04:24,2,TischtennisSeite_4.csv
4, 2025-02-19 10:04:34,1,TischtennisSeite_4.csv
4, 2025-02-19 10:04:48,1,TischtennisSeite_4.csv
5, 2025-02-19 10:04:48,1,TischtennisSeite_5.csv
5, 2025-02-19 10:04:57,2,TischtennisSeite_5.csv
5, 2025-02-19 10:04:58,1,TischtennisSeite_5.csv
5, 2025-02-19 10:04:58,1,TischtennisSeite_5.csv
4, 2025-02-19 10:05:03,1,TischtennisSeite_4.csv
5, 2025-02-19 10:05:18,1,TischtennisSeite_5.csv
6, 2025-02-19 10:05:20,1,TischtennisSeite_6.csv
6, 2025-02-19 10:05:36,1,TischtennisSeite_6.csv
5, 2025-02-19 10:05:38,1,TischtennisSeite_5.csv
6, 2025-02-19 10:05:43,1,TischtennisSeite_6.csv
6, 2025-02-19 10:05:44,1,TischtennisSeite_6.csv
4, 2025-02-19 10:05:44,1,TischtennisSeite_4.csv
5, 2025-02-19 10:05:48,1,TischtennisSeite_5.csv
6, 2025-02-19 10:05:49,1,TischtennisSeite_6.csv
4, 2025-02-19 10:05:50,2,TischtennisSeite_4.csv
4, 2025-02-19 10:05:55,1,TischtennisSeite_4.csv
5, 2025-02-19 10:06:05,1,TischtennisSeite_5.csv
5, 2025-02-19 10:06:06,2,TischtennisSeite_5.csv
6, 2025-02-19 10:06:17,1,TischtennisSeite_6.csv
5, 2025-02-19 10:06:27,1,TischtennisSeite_5.csv
4, 2025-02-19 10:06:28,1,TischtennisSeite_4.csv
6, 2025-02-19 10:06:35,1,TischtennisSeite_6.csv
6, 2025-02-19 10:06:46,1,TischtennisSeite_6.csv
